Time,Current,State
0.291,0.0,0
0.292,1.0,1
0.293,0.0,0
0.294,1.0,1
0.295,1.0,1
0.296,1.0,1
0.297,1.0,1
0.298,1.0,1
0.299,1.0,1
0.3,0.0,0
0.301,1.0,1
0.302,1.0,1
0.303,1.0,1
0.304,1.0,1
0.305,1.0,1
0.306,1.0,1
0.307,1.0,1
0.308,1.0,1
0.309,1.0,1
0.31,1.0,1
0.311,1.0,1
0.312,1.0,1
0.313,1.0,1
0.314,1.0,1
0.315,1.0,1
0.316,1.0,1
0.317,1.0,1
0.318,1.0,1
0.319,1.0,1
0.32,1.0,1
0.321,1.0,1
0.322,1.0,1
0.323,1.0,1
0.324,1.0,1
0.325,1.0,1
0.326,1.0,1
0.327,1.0,1
0.328,1.0,1
0.329,1.0,1
0.33,1.0,1
0.331,1.0,1
0.332,1.0,1
0.333,1.0,1
0.334,1.0,1
0.335,1.0,1
0.336,1.0,1
0.337,1.0,1
0.338,1.0,1
0.339,1.0,1
0.34,1.0,1
0.341,1.0,1
0.342,1.0,1
0.343,1.0,1
0.34400000000000003,1.0,1
0.34500000000000003,0.0,0
0.34600000000000003,1.0,1
0.34700000000000003,1.0,1
0.34800000000000003,1.0,1
0.34900000000000003,1.0,1
0.35000000000000003,1.0,1
0.35100000000000003,1.0,1
0.352,1.0,1
0.353,1.0,1
0.354,0.0,0
0.355,0.0,0
0.356,1.0,1
0.357,1.0,1
0.358,1.0,1
0.359,1.0,1
0.36,1.0,1
0.361,1.0,1
0.362,1.0,1
0.363,1.0,1
0.364,1.0,1
0.365,1.0,1
0.366,1.0,1
0.367,1.0,1
0.368,1.0,1
0.369,0.0,0
0.37,0.0,0
0.371,1.0,1
0.372,1.0,1
0.373,1.0,1
0.374,1.0,1
0.375,1.0,1
0.376,1.0,1
0.377,1.0,1
0.378,1.0,1
0.379,1.0,1
0.38,1.0,1
0.381,1.0,1
0.382,1.0,1
0.383,1.0,1
0.384,1.0,1
0.385,1.0,1
0.386,1.0,1
0.387,1.0,1
0.388,1.0,1
0.389,1.0,1
0.39,1.0,1
0.391,1.0,1
0.392,1.0,1
0.393,1.0,1
0.394,1.0,1
0.395,1.0,1
0.396,1.0,1
0.397,1.0,1
0.398,1.0,1
0.399,1.0,1
0.4,1.0,1
0.401,1.0,1
0.402,1.0,1
0.403,1.0,1
0.404,1.0,1
0.405,1.0,1
0.406,0.0,0
0.40700000000000003,1.0,1
0.40800000000000003,1.0,1
0.40900000000000003,0.0,0
0.41000000000000003,1.0,1
0.41100000000000003,1.0,1
0.41200000000000003,1.0,1
0.41300000000000003,1.0,1
0.41400000000000003,1.0,1
0.41500000000000004,0.0,0
0.41600000000000004,1.0,1
0.417,1.0,1
0.418,1.0,1
0.419,1.0,1
0.42,2.0,2
0.421,2.0,2
0.422,2.0,2
0.423,2.0,2
0.424,2.0,2
0.425,2.0,2
0.426,2.0,2
0.427,2.0,2
0.428,2.0,2
0.429,0.0,0
0.43,1.0,1
0.431,1.0,1
0.432,1.0,1
0.433,1.0,1
0.434,1.0,1
0.435,1.0,1
0.436,1.0,1
0.437,1.0,1
0.438,1.0,1
0.439,1.0,1
0.44,1.0,1
0.441,1.0,1
0.442,1.0,1
0.443,1.0,1
0.444,1.0,1
0.445,1.0,1
0.446,1.0,1
0.447,1.0,1
0.448,1.0,1
0.449,1.0,1
0.45,1.0,1
0.451,1.0,1
0.452,1.0,1
0.453,1.0,1
0.454,1.0,1
0.455,1.0,1
0.456,1.0,1
0.457,1.0,1
0.458,1.0,1
0.459,1.0,1
0.46,2.0,2
0.461,2.0,2
0.462,2.0,2
0.463,2.0,2
0.464,0.0,0
0.465,1.0,1
0.466,1.0,1
0.467,0.0,0
0.468,1.0,1
0.46900000000000003,1.0,1
0.47000000000000003,1.0,1
0.47100000000000003,1.0,1
0.47200000000000003,1.0,1
0.47300000000000003,0.0,0
0.47400000000000003,1.0,1
0.47500000000000003,1.0,1
0.47600000000000003,1.0,1
0.47700000000000004,1.0,1
0.47800000000000004,1.0,1
0.47900000000000004,1.0,1
0.48,1.0,1
0.481,1.0,1
0.482,1.0,1
0.483,1.0,1
0.484,1.0,1
0.485,1.0,1
0.486,1.0,1
0.487,1.0,1
0.488,1.0,1
0.489,1.0,1
0.49,1.0,1
0.491,1.0,1
0.492,1.0,1
0.493,1.0,1
0.494,1.0,1
0.495,1.0,1
0.496,1.0,1
0.497,2.0,2
0.498,2.0,2
0.499,2.0,2
0.5,2.0,2
0.501,2.0,2
0.502,2.0,2
0.503,2.0,2
0.504,2.0,2
0.505,2.0,2
0.506,2.0,2
0.507,2.0,2
0.508,2.0,2
0.509,0.0,0
0.51,0.0,0
0.511,1.0,1
0.512,1.0,1
0.513,1.0,1
0.514,1.0,1
0.515,1.0,1
0.516,1.0,1
0.517,1.0,1
0.518,1.0,1
0.519,1.0,1
0.52,1.0,1
0.521,1.0,1
0.522,1.0,1
0.523,1.0,1
0.524,1.0,1
0.525,1.0,1
0.526,1.0,1
0.527,1.0,1
0.528,1.0,1
0.529,1.0,1
0.53,1.0,1
0.531,1.0,1
0.532,1.0,1
0.533,1.0,1
0.534,1.0,1
0.535,1.0,1
0.536,1.0,1
0.537,1.0,1
0.538,1.0,1
0.539,1.0,1
0.54,1.0,1
0.541,1.0,1
0.542,1.0,1
0.543,1.0,1
0.544,1.0,1
0.545,1.0,1
0.546,0.0,0
0.547,1.0,1
0.548,1.0,1
0.549,1.0,1
0.55,1.0,1
0.551,1.0,1
0.552,0.0,0
0.553,1.0,1
0.554,0.0,0
0.555,1.0,1
0.556,1.0,1
0.557,1.0,1
0.558,1.0,1
0.559,1.0,1
0.56,1.0,1
0.561,1.0,1
0.562,1.0,1
0.5630000000000001,1.0,1
0.5640000000000001,1.0,1
0.5650000000000001,1.0,1
0.5660000000000001,1.0,1
0.5670000000000001,1.0,1
0.5680000000000001,1.0,1
0.5690000000000001,2.0,2
0.5700000000000001,2.0,2
0.5710000000000001,2.0,2
0.5720000000000001,0.0,0
0.5730000000000001,0.0,0
0.5740000000000001,1.0,1
0.5750000000000001,1.0,1
0.5760000000000001,1.0,1
0.577,1.0,1
0.578,1.0,1
0.579,1.0,1
0.58,1.0,1
0.581,1.0,1
0.582,1.0,1
0.583,0.0,0
0.584,1.0,1
0.585,1.0,1
0.586,1.0,1
0.587,1.0,1
0.588,0.0,0
0.589,1.0,1
0.59,1.0,1
0.591,1.0,1
0.592,1.0,1
0.593,1.0,1
0.594,1.0,1
0.595,1.0,1
0.596,1.0,1
0.597,2.0,2
0.598,2.0,2
0.599,2.0,2
0.6,2.0,2
0.601,2.0,2
0.602,2.0,2
0.603,2.0,2
0.604,2.0,2
0.605,2.0,2
0.606,2.0,2
0.607,2.0,2
0.608,0.0,0
0.609,1.0,1
0.61,1.0,1
0.611,0.0,0
0.612,1.0,1
0.613,1.0,1
0.614,1.0,1
0.615,1.0,1
0.616,1.0,1
0.617,1.0,1
0.618,1.0,1
0.619,1.0,1
0.62,1.0,1
0.621,1.0,1
0.622,1.0,1
0.623,1.0,1
0.624,1.0,1
0.625,1.0,1
0.626,1.0,1
0.627,1.0,1
0.628,1.0,1
0.629,1.0,1
0.63,1.0,1
0.631,1.0,1
0.632,1.0,1
0.633,1.0,1
0.634,0.0,0
0.635,0.0,0
0.636,1.0,1
0.637,1.0,1
0.638,1.0,1
0.639,1.0,1
0.64,1.0,1
0.641,1.0,1
0.642,1.0,1
0.643,0.0,0
0.644,0.0,0
0.645,1.0,1
0.646,1.0,1
0.647,1.0,1
0.648,1.0,1
0.649,1.0,1
0.65,1.0,1
0.651,1.0,1
0.652,1.0,1
0.653,1.0,1
0.654,1.0,1
0.655,1.0,1
0.656,1.0,1
0.657,1.0,1
0.658,1.0,1
0.659,1.0,1
0.66,1.0,1
0.661,1.0,1
0.662,1.0,1
0.663,1.0,1
0.664,1.0,1
0.665,1.0,1
0.666,1.0,1
0.667,1.0,1
0.668,1.0,1
0.669,1.0,1
0.67,1.0,1
0.671,1.0,1
0.672,1.0,1
0.673,1.0,1
0.674,1.0,1
0.675,1.0,1
0.676,1.0,1
0.677,1.0,1
0.678,1.0,1
0.679,1.0,1
0.68,0.0,0
0.681,1.0,1
0.682,1.0,1
0.683,1.0,1
0.684,1.0,1
0.685,1.0,1
0.686,1.0,1
0.687,1.0,1
0.6880000000000001,1.0,1
0.6890000000000001,1.0,1
0.6900000000000001,1.0,1
0.6910000000000001,1.0,1
0.6920000000000001,1.0,1
0.6930000000000001,1.0,1
0.6940000000000001,1.0,1
0.6950000000000001,1.0,1
0.6960000000000001,1.0,1
0.6970000000000001,1.0,1
0.6980000000000001,1.0,1
0.6990000000000001,1.0,1
0.7000000000000001,1.0,1
0.7010000000000001,2.0,2
0.7020000000000001,2.0,2
0.7030000000000001,0.0,0
0.704,1.0,1
0.705,1.0,1
0.706,1.0,1
0.707,1.0,1
0.708,1.0,1
0.709,1.0,1
0.71,1.0,1
0.711,0.0,0
0.712,0.0,0
0.713,1.0,1
0.714,2.0,2
0.715,2.0,2
0.716,2.0,2
0.717,2.0,2
0.718,2.0,2
0.719,0.0,0
0.72,0.0,0
0.721,1.0,1
0.722,1.0,1
0.723,1.0,1
0.724,1.0,1
0.725,1.0,1
0.726,1.0,1
0.727,1.0,1
0.728,1.0,1
0.729,1.0,1
0.73,1.0,1
0.731,1.0,1
0.732,1.0,1
0.733,1.0,1
0.734,1.0,1
0.735,1.0,1
0.736,1.0,1
0.737,1.0,1
0.738,1.0,1
0.739,1.0,1
0.74,1.0,1
0.741,1.0,1
0.742,1.0,1
0.743,1.0,1
0.744,1.0,1
0.745,1.0,1
0.746,1.0,1
0.747,1.0,1
0.748,1.0,1
0.749,1.0,1
0.75,1.0,1
0.751,1.0,1
0.752,1.0,1
0.753,0.0,0
0.754,0.0,0
0.755,1.0,1
0.756,1.0,1
0.757,1.0,1
0.758,1.0,1
0.759,1.0,1
0.76,1.0,1
0.761,1.0,1
0.762,0.0,0
0.763,0.0,0
0.764,1.0,1
0.765,1.0,1
0.766,1.0,1
0.767,1.0,1
0.768,1.0,1
0.769,1.0,1
0.77,1.0,1
0.771,0.0,0
0.772,1.0,1
0.773,1.0,1
0.774,1.0,1
0.775,1.0,1
0.776,1.0,1
0.777,1.0,1
0.778,1.0,1
0.779,1.0,1
0.78,1.0,1
0.781,1.0,1
0.782,1.0,1
0.783,1.0,1
0.784,1.0,1
0.785,1.0,1
0.786,1.0,1
0.787,1.0,1
0.788,1.0,1
0.789,1.0,1
0.79,1.0,1
0.791,1.0,1
0.792,1.0,1
0.793,1.0,1
0.794,1.0,1
0.795,1.0,1
0.796,0.0,0
0.797,1.0,1
0.798,1.0,1
0.799,1.0,1
0.8,1.0,1
0.801,1.0,1
0.802,0.0,0
0.803,0.0,0
0.804,2.0,2
0.805,2.0,2
0.806,2.0,2
0.807,2.0,2
0.808,2.0,2
0.809,2.0,2
0.81,0.0,0
0.811,0.0,0
0.812,1.0,1
0.8130000000000001,1.0,1
0.8140000000000001,1.0,1
0.8150000000000001,1.0,1
0.8160000000000001,1.0,1
0.8170000000000001,1.0,1
0.8180000000000001,1.0,1
0.8190000000000001,1.0,1
0.8200000000000001,1.0,1
0.8210000000000001,1.0,1
0.8220000000000001,1.0,1
0.8230000000000001,1.0,1
0.8240000000000001,1.0,1
0.8250000000000001,1.0,1
0.8260000000000001,1.0,1
0.8270000000000001,1.0,1
0.8280000000000001,0.0,0
0.8290000000000001,1.0,1
0.8300000000000001,0.0,0
0.8310000000000001,1.0,1
0.8320000000000001,1.0,1
0.833,1.0,1
0.834,1.0,1
0.835,1.0,1
0.836,1.0,1
0.837,1.0,1
0.838,0.0,0
0.839,0.0,0
0.84,1.0,1
0.841,1.0,1
0.842,2.0,2
0.843,2.0,2
0.844,2.0,2
0.845,2.0,2
0.846,0.0,0
0.847,1.0,1
0.848,1.0,1
0.849,1.0,1
0.85,2.0,2
0.851,2.0,2
0.852,2.0,2
0.853,2.0,2
0.854,0.0,0
0.855,1.0,1
0.856,1.0,1
0.857,1.0,1
0.858,1.0,1
0.859,0.0,0
0.86,1.0,1
0.861,1.0,1
0.862,1.0,1
0.863,2.0,2
0.864,2.0,2
0.865,2.0,2
0.866,2.0,2
0.867,0.0,0
0.868,2.0,2
0.869,2.0,2
0.87,2.0,2
0.871,0.0,0
0.872,1.0,1
0.873,1.0,1
0.874,1.0,1
0.875,1.0,1
0.876,1.0,1
0.877,1.0,1
0.878,1.0,1
0.879,1.0,1
0.88,1.0,1
0.881,1.0,1
0.882,1.0,1
0.883,1.0,1
0.884,1.0,1
0.885,1.0,1
0.886,1.0,1
0.887,1.0,1
0.888,1.0,1
0.889,1.0,1
0.89,1.0,1
0.891,1.0,1
0.892,1.0,1
0.893,1.0,1
0.894,1.0,1
0.895,1.0,1
0.896,1.0,1
0.897,1.0,1
0.898,1.0,1
0.899,1.0,1
0.9,1.0,1
0.901,1.0,1
0.902,1.0,1
0.903,1.0,1
0.904,0.0,0
0.905,1.0,1
0.906,1.0,1
0.907,1.0,1
0.908,1.0,1
0.909,1.0,1
0.91,1.0,1
0.911,1.0,1
0.912,1.0,1
0.913,1.0,1
0.914,1.0,1
0.915,1.0,1
0.916,1.0,1
0.917,1.0,1
0.918,1.0,1
0.919,1.0,1
0.92,1.0,1
0.921,1.0,1
0.922,1.0,1
0.923,0.0,0
0.924,1.0,1
0.925,1.0,1
0.926,1.0,1
0.927,1.0,1
0.928,1.0,1
0.929,1.0,1
0.93,1.0,1
0.931,1.0,1
0.932,1.0,1
0.933,1.0,1
0.934,1.0,1
0.935,1.0,1
0.936,1.0,1
0.937,1.0,1
0.9380000000000001,1.0,1
0.9390000000000001,1.0,1
0.9400000000000001,1.0,1
0.9410000000000001,1.0,1
0.9420000000000001,1.0,1
0.9430000000000001,1.0,1
0.9440000000000001,1.0,1
0.9450000000000001,1.0,1
0.9460000000000001,1.0,1
0.9470000000000001,1.0,1
0.9480000000000001,1.0,1
0.9490000000000001,1.0,1
0.9500000000000001,1.0,1
0.9510000000000001,1.0,1
0.9520000000000001,0.0,0
0.9530000000000001,2.0,2
0.9540000000000001,2.0,2
0.9550000000000001,2.0,2
0.9560000000000001,2.0,2
0.9570000000000001,2.0,2
0.9580000000000001,2.0,2
0.9590000000000001,2.0,2
0.96,2.0,2
0.961,2.0,2
0.962,0.0,0
0.963,1.0,1
0.964,1.0,1
0.965,1.0,1
0.966,1.0,1
0.967,1.0,1
0.968,1.0,1
0.969,0.0,0
0.97,2.0,2
0.971,2.0,2
0.972,2.0,2
0.973,2.0,2
0.974,2.0,2
0.975,0.0,0
0.976,0.0,0
0.977,1.0,1
0.978,1.0,1
0.979,1.0,1
0.98,1.0,1
0.981,1.0,1
0.982,1.0,1
0.983,1.0,1
0.984,1.0,1
0.985,1.0,1
0.986,1.0,1
0.987,1.0,1
0.988,0.0,0
0.989,1.0,1
0.99,1.0,1
0.991,1.0,1
0.992,1.0,1
0.993,0.0,0
0.994,1.0,1
0.995,1.0,1
0.996,1.0,1
0.997,1.0,1
0.998,1.0,1
0.999,1.0,1
1.0,1.0,1
1.0010000000000001,1.0,1
1.002,1.0,1
1.0030000000000001,1.0,1
1.004,1.0,1
1.0050000000000001,1.0,1
1.006,1.0,1
1.0070000000000001,1.0,1
1.008,1.0,1
1.0090000000000001,1.0,1
1.01,1.0,1
1.0110000000000001,1.0,1
1.012,1.0,1
1.0130000000000001,1.0,1
1.014,1.0,1
1.0150000000000001,1.0,1
1.016,1.0,1
1.0170000000000001,1.0,1
1.018,1.0,1
1.0190000000000001,1.0,1
1.02,1.0,1
1.0210000000000001,1.0,1
1.022,1.0,1
1.0230000000000001,1.0,1
1.024,1.0,1
1.025,1.0,1
1.026,1.0,1
1.027,1.0,1
1.028,1.0,1
1.029,1.0,1
1.03,1.0,1
1.031,1.0,1
1.032,0.0,0
1.033,1.0,1
1.034,1.0,1
1.035,1.0,1
1.036,1.0,1
1.037,1.0,1
1.038,1.0,1
1.039,1.0,1
1.04,0.0,0
1.041,1.0,1
1.042,1.0,1
1.043,1.0,1
1.044,1.0,1
1.045,1.0,1
1.046,1.0,1
1.047,1.0,1
1.048,1.0,1
1.049,1.0,1
1.05,1.0,1
1.051,1.0,1
1.052,1.0,1
1.053,1.0,1
1.054,1.0,1
1.055,1.0,1
1.056,1.0,1
1.057,1.0,1
1.058,1.0,1
1.059,1.0,1
1.06,1.0,1
1.061,1.0,1
1.062,1.0,1
1.063,1.0,1
1.064,1.0,1
1.065,1.0,1
1.066,1.0,1
1.067,1.0,1
1.068,1.0,1
1.069,1.0,1
1.07,1.0,1
1.071,0.0,0
1.072,0.0,0
1.073,0.0,0
1.074,1.0,1
1.075,1.0,1
1.076,1.0,1
1.077,1.0,1
1.078,1.0,1
1.079,0.0,0
1.08,1.0,1
1.081,1.0,1
1.082,1.0,1
1.083,1.0,1
1.084,1.0,1
1.085,1.0,1
1.086,1.0,1
1.087,0.0,0
1.088,0.0,0
1.089,1.0,1
1.09,1.0,1
1.091,1.0,1
1.092,1.0,1
1.093,1.0,1
1.094,1.0,1
1.095,1.0,1
1.096,1.0,1
1.097,1.0,1
1.098,1.0,1
1.099,1.0,1
1.1,1.0,1
1.101,1.0,1
1.102,1.0,1
1.103,2.0,2
1.104,2.0,2
1.105,2.0,2
1.106,0.0,0
1.107,1.0,1
1.108,1.0,1
1.109,1.0,1
1.11,1.0,1
1.111,1.0,1
1.112,1.0,1
1.113,1.0,1
1.114,1.0,1
1.115,1.0,1
1.116,1.0,1
1.117,1.0,1
1.118,1.0,1
1.119,1.0,1
1.12,0.0,0
1.121,0.0,0
1.122,1.0,1
1.123,1.0,1
1.124,1.0,1
1.125,1.0,1
1.1260000000000001,1.0,1
1.127,1.0,1
1.1280000000000001,1.0,1
1.129,1.0,1
1.1300000000000001,0.0,0
1.131,1.0,1
1.1320000000000001,1.0,1
1.133,1.0,1
1.1340000000000001,1.0,1
1.135,1.0,1
1.1360000000000001,1.0,1
1.137,1.0,1
1.1380000000000001,1.0,1
1.139,1.0,1
1.1400000000000001,1.0,1
1.141,1.0,1
1.1420000000000001,0.0,0
1.143,1.0,1
1.1440000000000001,1.0,1
1.145,1.0,1
1.1460000000000001,1.0,1
1.147,1.0,1
1.1480000000000001,1.0,1
1.149,1.0,1
1.1500000000000001,1.0,1
1.151,1.0,1
1.1520000000000001,1.0,1
1.153,1.0,1
1.154,1.0,1
1.155,1.0,1
1.156,1.0,1
1.157,1.0,1
1.158,1.0,1
1.159,1.0,1
1.16,1.0,1
1.161,1.0,1
1.162,1.0,1
1.163,1.0,1
1.164,1.0,1
1.165,1.0,1
1.166,1.0,1
1.167,1.0,1
1.168,1.0,1
1.169,1.0,1
1.17,1.0,1
1.171,1.0,1
1.172,1.0,1
1.173,1.0,1
1.174,1.0,1
1.175,1.0,1
1.176,1.0,1
1.177,1.0,1
1.178,1.0,1
1.179,1.0,1
1.18,1.0,1
1.181,1.0,1
1.182,1.0,1
1.183,1.0,1
1.184,1.0,1
1.185,1.0,1
1.186,1.0,1
1.187,1.0,1
1.188,1.0,1
1.189,1.0,1
1.19,1.0,1
1.191,1.0,1
1.192,0.0,0
1.193,0.0,0
1.194,1.0,1
1.195,1.0,1
1.196,1.0,1
1.197,1.0,1
1.198,1.0,1
1.199,1.0,1
1.2,1.0,1
1.201,2.0,2
1.202,2.0,2
1.203,2.0,2
1.204,2.0,2
1.205,2.0,2
1.206,2.0,2
1.207,2.0,2
1.208,2.0,2
1.209,2.0,2
1.21,2.0,2
1.211,2.0,2
1.212,2.0,2
1.213,2.0,2
1.214,2.0,2
1.215,2.0,2
1.216,2.0,2
1.217,2.0,2
1.218,2.0,2
1.219,2.0,2
1.22,2.0,2
1.221,0.0,0
1.222,0.0,0
1.223,1.0,1
1.224,1.0,1
1.225,1.0,1
1.226,1.0,1
1.227,1.0,1
1.228,1.0,1
1.229,1.0,1
1.23,1.0,1
1.231,1.0,1
1.232,2.0,2
1.233,0.0,0
1.234,1.0,1
1.235,1.0,1
1.236,1.0,1
1.237,1.0,1
1.238,1.0,1
1.239,1.0,1
1.24,1.0,1
1.241,1.0,1
1.242,1.0,1
1.243,1.0,1
1.244,0.0,0
1.245,1.0,1
1.246,2.0,2
1.247,2.0,2
1.248,2.0,2
1.249,2.0,2
1.25,0.0,0
1.2510000000000001,1.0,1
1.252,1.0,1
1.2530000000000001,1.0,1
1.254,1.0,1
1.2550000000000001,1.0,1
1.256,0.0,0
1.2570000000000001,1.0,1
1.258,1.0,1
1.2590000000000001,0.0,0
1.26,1.0,1
1.2610000000000001,1.0,1
1.262,0.0,0
1.2630000000000001,0.0,0
1.264,1.0,1
1.2650000000000001,1.0,1
1.266,1.0,1
1.2670000000000001,1.0,1
1.268,1.0,1
1.2690000000000001,1.0,1
1.27,1.0,1
1.2710000000000001,1.0,1
1.272,1.0,1
1.2730000000000001,1.0,1
1.274,1.0,1
1.2750000000000001,1.0,1
1.276,1.0,1
1.2770000000000001,1.0,1
1.278,1.0,1
1.2790000000000001,1.0,1
1.28,1.0,1
1.281,1.0,1
1.282,0.0,0
1.283,1.0,1
1.284,1.0,1
1.285,1.0,1
1.286,1.0,1
1.287,1.0,1
1.288,0.0,0
1.289,1.0,1
1.29,1.0,1
1.291,1.0,1
1.292,1.0,1
1.293,1.0,1
1.294,1.0,1
1.295,1.0,1
1.296,1.0,1
1.297,1.0,1
1.298,1.0,1
1.299,1.0,1
1.3,1.0,1
1.301,1.0,1
1.302,1.0,1
1.303,1.0,1
1.304,1.0,1
